Series Name,Series Code,Country Name,Country Code,2015 [YR2015]
GDP (current US$),NY.GDP.MKTP.CD,Senegal,SEN,13609989582.0353
GDP (current US$),NY.GDP.MKTP.CD,"Congo, Dem. Rep.",ZAR,35237742278.1147
GDP (current US$),NY.GDP.MKTP.CD,Madagascar,MDG,9738652322.17322
GDP (current US$),NY.GDP.MKTP.CD,Mongolia,MNG,11741338841.1132
GDP (current US$),NY.GDP.MKTP.CD,Niger,NER,7142951342.4223
GDP (current US$),NY.GDP.MKTP.CD,Morocco,MAR,100593283696.732
GDP (current US$),NY.GDP.MKTP.CD,Cameroon,CMR,28415950981.4447
GDP (current US$),NY.GDP.MKTP.CD,Burkina Faso,BFA,10678201939.3595
GDP (current US$),NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,6571853849.00585
GDP (current US$),NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,330778550716.746
GDP (current US$),NY.GDP.MKTP.CD,Armenia,ARM,10529182498.3475
GDP (current US$),NY.GDP.MKTP.CD,Rwanda,RWA,8095980013.73418
GDP (current US$),NY.GDP.MKTP.CD,Albania,ALB,11398392444.316
GDP (current US$),NY.GDP.MKTP.CD,Algeria,DZA,166838617796.555
GDP (current US$),NY.GDP.MKTP.CD,American Samoa,ASM,..
GDP (current US$),NY.GDP.MKTP.CD,Andorra,ADO,..
GDP (current US$),NY.GDP.MKTP.CD,Angola,AGO,102626929544.805
GDP (current US$),NY.GDP.MKTP.CD,Antigua and Barbuda,ATG,1259259259.25926
GDP (current US$),NY.GDP.MKTP.CD,Arab World,ARB,2565871160292.11
GDP (current US$),NY.GDP.MKTP.CD,Argentina,ARG,583168571071.407
GDP (current US$),NY.GDP.MKTP.CD,Aruba,ABW,..
GDP (current US$),NY.GDP.MKTP.CD,Australia,AUS,1339140527498.13
GDP (current US$),NY.GDP.MKTP.CD,Austria,AUT,376950249528.668
GDP (current US$),NY.GDP.MKTP.CD,"Bahamas, The",BHS,8853519100
GDP (current US$),NY.GDP.MKTP.CD,Bahrain,BHR,31125851063.8298
GDP (current US$),NY.GDP.MKTP.CD,Barbados,BRB,4385250000
GDP (current US$),NY.GDP.MKTP.CD,Belarus,BLR,54608962634.9908
GDP (current US$),NY.GDP.MKTP.CD,Belgium,BEL,455085726960.186
GDP (current US$),NY.GDP.MKTP.CD,Belize,BLZ,1752861127.94553
GDP (current US$),NY.GDP.MKTP.CD,Bermuda,BMU,..
GDP (current US$),NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,16191716214.6829
GDP (current US$),NY.GDP.MKTP.CD,Botswana,BWA,14389717321.1029
GDP (current US$),NY.GDP.MKTP.CD,British Virgin Islands,VGB,..
GDP (current US$),NY.GDP.MKTP.CD,Brunei Darussalam,BRN,12930394937.8137
GDP (current US$),NY.GDP.MKTP.CD,Bulgaria,BGR,50199117547.0415
GDP (current US$),NY.GDP.MKTP.CD,Burundi,BDI,3097324739.82522
GDP (current US$),NY.GDP.MKTP.CD,Cabo Verde,CPV,1603239233.28178
GDP (current US$),NY.GDP.MKTP.CD,Canada,CAN,1550536520141.93
GDP (current US$),NY.GDP.MKTP.CD,Caribbean small states,CSS,66935278418.3676
GDP (current US$),NY.GDP.MKTP.CD,Cayman Islands,CYM,..
GDP (current US$),NY.GDP.MKTP.CD,Central African Republic,CAF,1583776759.97697
GDP (current US$),NY.GDP.MKTP.CD,Central Europe and the Baltics,CEB,1281495024762.4
GDP (current US$),NY.GDP.MKTP.CD,Chad,TCD,10888798113.7866
GDP (current US$),NY.GDP.MKTP.CD,Channel Islands,CHI,..
GDP (current US$),NY.GDP.MKTP.CD,Comoros,COM,565689764.52408
GDP (current US$),NY.GDP.MKTP.CD,"Congo, Rep.",COG,8553154505.83585
GDP (current US$),NY.GDP.MKTP.CD,Costa Rica,CRI,54136834090.867
GDP (current US$),NY.GDP.MKTP.CD,Cote d'Ivoire,CIV,31759248867.8039
GDP (current US$),NY.GDP.MKTP.CD,Croatia,HRV,48732003674.38
GDP (current US$),NY.GDP.MKTP.CD,Cuba,CUB,..
GDP (current US$),NY.GDP.MKTP.CD,Curacao,CUW,..
GDP (current US$),NY.GDP.MKTP.CD,Cyprus,CYP,19559942331.1523
GDP (current US$),NY.GDP.MKTP.CD,Czech Republic,CZE,185156359571.116
GDP (current US$),NY.GDP.MKTP.CD,Denmark,DNK,295091333721.319
GDP (current US$),NY.GDP.MKTP.CD,Djibouti,DJI,1727000000
GDP (current US$),NY.GDP.MKTP.CD,Dominica,DMA,517218962.962963
GDP (current US$),NY.GDP.MKTP.CD,Early-demographic dividend,EAR,9954238279020.75
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific,EAS,21680001088700.4
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific (excluding high income),EAP,13204697929245.8
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,13179468459007.8
GDP (current US$),NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,12202323684.1015
GDP (current US$),NY.GDP.MKTP.CD,Eritrea,ERI,..
GDP (current US$),NY.GDP.MKTP.CD,Estonia,EST,22459443273.8161
GDP (current US$),NY.GDP.MKTP.CD,Euro area,EMU,11602355422313.4
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia,ECS,20076819049411.7
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia (excluding high income),ECA,2893200381188.96
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,3418998839300.26
GDP (current US$),NY.GDP.MKTP.CD,European Union,EUU,16311897169595
GDP (current US$),NY.GDP.MKTP.CD,Faroe Islands,FRO,..
GDP (current US$),NY.GDP.MKTP.CD,Fiji,FJI,4425503074.70408
GDP (current US$),NY.GDP.MKTP.CD,Finland,FIN,231949650659.865
GDP (current US$),NY.GDP.MKTP.CD,Fragile and conflict affected situations,FCS,746905224014.253
GDP (current US$),NY.GDP.MKTP.CD,France,FRA,2418835532882.33
GDP (current US$),NY.GDP.MKTP.CD,French Polynesia,PYF,..
GDP (current US$),NY.GDP.MKTP.CD,Gabon,GAB,14262032470.8493
GDP (current US$),NY.GDP.MKTP.CD,"Gambia, The",GMB,938794719.358588
GDP (current US$),NY.GDP.MKTP.CD,Georgia,GEO,13965385801.7891
GDP (current US$),NY.GDP.MKTP.CD,Germany,DEU,3363446822668.29
GDP (current US$),NY.GDP.MKTP.CD,Gibraltar,GIB,..
GDP (current US$),NY.GDP.MKTP.CD,Greece,GRC,194851319174.892
GDP (current US$),NY.GDP.MKTP.CD,Greenland,GRL,..
GDP (current US$),NY.GDP.MKTP.CD,Grenada,GRD,984074074.074074
GDP (current US$),NY.GDP.MKTP.CD,Guam,GUM,..
GDP (current US$),NY.GDP.MKTP.CD,Guinea,GIN,6699203543.29047
GDP (current US$),NY.GDP.MKTP.CD,Guinea-Bissau,GNB,1056776883.4727
GDP (current US$),NY.GDP.MKTP.CD,Guyana,GUY,3166029055.69007
GDP (current US$),NY.GDP.MKTP.CD,Heavily indebted poor countries (HIPC),HPC,629249835010.649
GDP (current US$),NY.GDP.MKTP.CD,High income,HIC,47411505789615
GDP (current US$),NY.GDP.MKTP.CD,"Hong Kong SAR, China",HKG,309234500374.107
GDP (current US$),NY.GDP.MKTP.CD,Hungary,HUN,121715203207.647
GDP (current US$),NY.GDP.MKTP.CD,IBRD only,IBD,25182382669641.2
GDP (current US$),NY.GDP.MKTP.CD,Iceland,ISL,16598494830.9142
GDP (current US$),NY.GDP.MKTP.CD,IDA & IBRD total,IBT,27498380507872.7
GDP (current US$),NY.GDP.MKTP.CD,IDA blend,IDB,1220325458262.88
GDP (current US$),NY.GDP.MKTP.CD,IDA only,IDX,1095597694235.07
GDP (current US$),NY.GDP.MKTP.CD,IDA total,IDA,2324788481950.94
GDP (current US$),NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,..
GDP (current US$),NY.GDP.MKTP.CD,Iraq,IRQ,180068537409.153
GDP (current US$),NY.GDP.MKTP.CD,Ireland,IRL,283703217034.49
GDP (current US$),NY.GDP.MKTP.CD,Isle of Man,IMY,..
GDP (current US$),NY.GDP.MKTP.CD,Israel,ISR,299415714726.768
GDP (current US$),NY.GDP.MKTP.CD,Italy,ITA,1821496964400.58
GDP (current US$),NY.GDP.MKTP.CD,Jamaica,JAM,14262190323.0222
GDP (current US$),NY.GDP.MKTP.CD,Japan,JPN,4383076298081.86
GDP (current US$),NY.GDP.MKTP.CD,Jordan,JOR,37517410281.6901
GDP (current US$),NY.GDP.MKTP.CD,Kazakhstan,KAZ,184388432148.715
GDP (current US$),NY.GDP.MKTP.CD,Kiribati,KIR,160121929.231463
GDP (current US$),NY.GDP.MKTP.CD,"Korea, Dem. People’s Rep.",PRK,..
GDP (current US$),NY.GDP.MKTP.CD,"Korea, Rep.",KOR,1377873107856.33
GDP (current US$),NY.GDP.MKTP.CD,Kosovo,KSV,6400687590.10758
GDP (current US$),NY.GDP.MKTP.CD,Kuwait,KWT,114041209704.221
GDP (current US$),NY.GDP.MKTP.CD,Lao PDR,LAO,12369080042.8375
GDP (current US$),NY.GDP.MKTP.CD,Late-demographic dividend,LTE,18332478799684.1
GDP (current US$),NY.GDP.MKTP.CD,Latin America & Caribbean,LCN,5293792978696.25
GDP (current US$),NY.GDP.MKTP.CD,Latin America & Caribbean (excluding high income),LAC,4854623339831.44
GDP (current US$),NY.GDP.MKTP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,5110539546908.26
GDP (current US$),NY.GDP.MKTP.CD,Latvia,LVA,27002832427.6367
GDP (current US$),NY.GDP.MKTP.CD,Least developed countries: UN classification,LDC,934032330245.853
GDP (current US$),NY.GDP.MKTP.CD,Lebanon,LBN,47084703150.9121
GDP (current US$),NY.GDP.MKTP.CD,Lesotho,LSO,2278037785.7279
GDP (current US$),NY.GDP.MKTP.CD,Liberia,LBR,2053000000
GDP (current US$),NY.GDP.MKTP.CD,Libya,LBY,..
GDP (current US$),NY.GDP.MKTP.CD,Liechtenstein,LIE,..
GDP (current US$),NY.GDP.MKTP.CD,Lithuania,LTU,41170728956.4157
GDP (current US$),NY.GDP.MKTP.CD,Low & middle income,LMY,26761565718320.2
GDP (current US$),NY.GDP.MKTP.CD,Low income,LIC,394274436764.574
GDP (current US$),NY.GDP.MKTP.CD,Lower middle income,LMC,5861047107473.5
GDP (current US$),NY.GDP.MKTP.CD,Luxembourg,LUX,57793612066.0974
GDP (current US$),NY.GDP.MKTP.CD,"Macao SAR, China",MAC,46177532874.139
GDP (current US$),NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,10086021261.4631
GDP (current US$),NY.GDP.MKTP.CD,Malawi,MWI,6403820949.24856
GDP (current US$),NY.GDP.MKTP.CD,Malaysia,MYS,296283190372.552
GDP (current US$),NY.GDP.MKTP.CD,Maldives,MDV,3435244658.76626
GDP (current US$),NY.GDP.MKTP.CD,Mali,MLI,12746688961.7795
GDP (current US$),NY.GDP.MKTP.CD,Malta,MLT,9746478873.23944
GDP (current US$),NY.GDP.MKTP.CD,Marshall Islands,MHL,179432573.764399
GDP (current US$),NY.GDP.MKTP.CD,Mauritania,MRT,..
GDP (current US$),NY.GDP.MKTP.CD,Mauritius,MUS,11681761261.0428
GDP (current US$),NY.GDP.MKTP.CD,"Micronesia, Fed. Sts.",FSM,314971100
GDP (current US$),NY.GDP.MKTP.CD,Middle East & North Africa,MEA,3141081308141.51
GDP (current US$),NY.GDP.MKTP.CD,Middle East & North Africa (excluding high income),MNA,..
GDP (current US$),NY.GDP.MKTP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,..
GDP (current US$),NY.GDP.MKTP.CD,Middle income,MIC,26367028677779.6
GDP (current US$),NY.GDP.MKTP.CD,Moldova,MDA,6568288861.76807
GDP (current US$),NY.GDP.MKTP.CD,Monaco,MCO,..
GDP (current US$),NY.GDP.MKTP.CD,Montenegro,MNE,3987061627.51107
GDP (current US$),NY.GDP.MKTP.CD,Mozambique,MOZ,14807075727.4667
GDP (current US$),NY.GDP.MKTP.CD,Namibia,NAM,11491507355.6498
GDP (current US$),NY.GDP.MKTP.CD,Nauru,NRU,100457157.645312
GDP (current US$),NY.GDP.MKTP.CD,Netherlands,NLD,750283908173.45
GDP (current US$),NY.GDP.MKTP.CD,New Caledonia,NCL,..
GDP (current US$),NY.GDP.MKTP.CD,New Zealand,NZL,173754075210.516
GDP (current US$),NY.GDP.MKTP.CD,North America,NAC,19593076555278.5
GDP (current US$),NY.GDP.MKTP.CD,Northern Mariana Islands,MNP,..
GDP (current US$),NY.GDP.MKTP.CD,Norway,NOR,386578443732.562
GDP (current US$),NY.GDP.MKTP.CD,Not classified,INX,..
GDP (current US$),NY.GDP.MKTP.CD,OECD members,OED,46301414880435.3
GDP (current US$),NY.GDP.MKTP.CD,Oman,OMN,69830949284.7854
GDP (current US$),NY.GDP.MKTP.CD,Other small states,OSS,368001649689.286
GDP (current US$),NY.GDP.MKTP.CD,Pacific island small states,PSS,8568336288.26771
GDP (current US$),NY.GDP.MKTP.CD,Palau,PLW,287400000
GDP (current US$),NY.GDP.MKTP.CD,Panama,PAN,52132289747.1731
GDP (current US$),NY.GDP.MKTP.CD,Papua New Guinea,PNG,..
GDP (current US$),NY.GDP.MKTP.CD,Poland,POL,477066454436.928
GDP (current US$),NY.GDP.MKTP.CD,Portugal,PRT,198923264943.995
GDP (current US$),NY.GDP.MKTP.CD,Post-demographic dividend,PST,44024638763162.4
GDP (current US$),NY.GDP.MKTP.CD,Pre-demographic dividend,PRE,1293396330698.34
GDP (current US$),NY.GDP.MKTP.CD,Puerto Rico,PRI,..
GDP (current US$),NY.GDP.MKTP.CD,Qatar,QAT,164641483516.484
GDP (current US$),NY.GDP.MKTP.CD,Romania,ROM,177954489851.961
GDP (current US$),NY.GDP.MKTP.CD,Russian Federation,RUS,1331207745853.38
GDP (current US$),NY.GDP.MKTP.CD,Samoa,WSM,761037916.35753
GDP (current US$),NY.GDP.MKTP.CD,San Marino,SMR,..
GDP (current US$),NY.GDP.MKTP.CD,Sao Tome and Principe,STP,317696178.686716
GDP (current US$),NY.GDP.MKTP.CD,Saudi Arabia,SAU,646001866666.667
GDP (current US$),NY.GDP.MKTP.CD,Serbia,SRB,37160332465.1645
GDP (current US$),NY.GDP.MKTP.CD,Seychelles,SYC,1437722206.38754
GDP (current US$),NY.GDP.MKTP.CD,Sierra Leone,SLE,4214779784.51914
GDP (current US$),NY.GDP.MKTP.CD,Singapore,SGP,292739307535.642
GDP (current US$),NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,..
GDP (current US$),NY.GDP.MKTP.CD,Slovak Republic,SVK,87263622047.2441
GDP (current US$),NY.GDP.MKTP.CD,Slovenia,SVN,42774769768.2156
GDP (current US$),NY.GDP.MKTP.CD,Small states,SST,443482753606.086
GDP (current US$),NY.GDP.MKTP.CD,Solomon Islands,SLB,1129164718.81436
GDP (current US$),NY.GDP.MKTP.CD,Somalia,SOM,5925000000
GDP (current US$),NY.GDP.MKTP.CD,South Africa,ZAF,314571945857.401
GDP (current US$),NY.GDP.MKTP.CD,South Asia,SAS,2689862440857.29
GDP (current US$),NY.GDP.MKTP.CD,South Asia (IDA & IBRD),TSA,2689862440857.29
GDP (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,9015221096.24474
GDP (current US$),NY.GDP.MKTP.CD,Spain,ESP,1199057336142.84
GDP (current US$),NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,876478555.555555
GDP (current US$),NY.GDP.MKTP.CD,St. Lucia,LCA,1431135703.7037
GDP (current US$),NY.GDP.MKTP.CD,St. Martin (French part),MAF,..
GDP (current US$),NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,737683555.555555
GDP (current US$),NY.GDP.MKTP.CD,Sub-Saharan Africa,SSF,1590035657181.67
GDP (current US$),NY.GDP.MKTP.CD,Sub-Saharan Africa (excluding high income),SSA,1588597099554.7
GDP (current US$),NY.GDP.MKTP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,1590035657181.67
GDP (current US$),NY.GDP.MKTP.CD,Sudan,SDN,97156119150
GDP (current US$),NY.GDP.MKTP.CD,Suriname,SUR,5150291216.67106
GDP (current US$),NY.GDP.MKTP.CD,Swaziland,SWZ,4118488059.31546
GDP (current US$),NY.GDP.MKTP.CD,Sweden,SWE,495623697305.492
GDP (current US$),NY.GDP.MKTP.CD,Switzerland,CHE,670789928809.882
GDP (current US$),NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,..
GDP (current US$),NY.GDP.MKTP.CD,Tajikistan,TJK,7853450374.0001
GDP (current US$),NY.GDP.MKTP.CD,Thailand,THA,395168025882.03
GDP (current US$),NY.GDP.MKTP.CD,Timor-Leste,TMP,1441718600
GDP (current US$),NY.GDP.MKTP.CD,Tonga,TON,435142408.969348
GDP (current US$),NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,23559287483.9276
GDP (current US$),NY.GDP.MKTP.CD,Tunisia,TUN,43015089722.6754
GDP (current US$),NY.GDP.MKTP.CD,Turkey,TUR,717879788566.76
GDP (current US$),NY.GDP.MKTP.CD,Turkmenistan,TKM,35854571428.5714
GDP (current US$),NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,..
GDP (current US$),NY.GDP.MKTP.CD,Tuvalu,TUV,32673277.7402149
GDP (current US$),NY.GDP.MKTP.CD,Ukraine,UKR,90615023323.7353
GDP (current US$),NY.GDP.MKTP.CD,United Arab Emirates,ARE,370296255956.433
GDP (current US$),NY.GDP.MKTP.CD,United Kingdom,GBR,2858003087965.69
GDP (current US$),NY.GDP.MKTP.CD,United States,USA,18036648000000
GDP (current US$),NY.GDP.MKTP.CD,Upper middle income,UMC,20492673398388.3
GDP (current US$),NY.GDP.MKTP.CD,Uruguay,URY,53442697568.7227
GDP (current US$),NY.GDP.MKTP.CD,Uzbekistan,UZB,66732736498.1951
GDP (current US$),NY.GDP.MKTP.CD,Vanuatu,VUT,742432131.041002
GDP (current US$),NY.GDP.MKTP.CD,"Venezuela, RB",VEN,..
GDP (current US$),NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,..
GDP (current US$),NY.GDP.MKTP.CD,West Bank and Gaza,WBG,12677399994.8544
GDP (current US$),NY.GDP.MKTP.CD,World,WLD,74152476351765.6
GDP (current US$),NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,37733919936.2465
GDP (current US$),NY.GDP.MKTP.CD,Zambia,ZMB,21154394545.895
GDP (current US$),NY.GDP.MKTP.CD,Zimbabwe,ZWE,14419185900
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,1598.25903421916
GDP per capita (current US$),NY.GDP.PCAP.CD,Bangladesh,BGD,1211.70153057661
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,1434.69666504969
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,9005.02426497766
GDP per capita (current US$),NY.GDP.PCAP.CD,Vietnam,VNM,2111.13802366815
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,6027.12585529551
GDP per capita (current US$),NY.GDP.PCAP.CD,Colombia,COL,6056.14771720405
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,2904.20208191528
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,743.322965726435
GDP per capita (current US$),NY.GDP.PCAP.CD,Brazil,BRA,8538.5899749574
GDP per capita (current US$),NY.GDP.PCAP.CD,Cambodia,KHM,1158.6899035244
GDP per capita (current US$),NY.GDP.PCAP.CD,Ecuador,ECU,6205.06414529951
GDP per capita (current US$),NY.GDP.PCAP.CD,Bolivia,BOL,3076.79181060881
GDP per capita (current US$),NY.GDP.PCAP.CD,Ethiopia,ETH,619.169406475891
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,4080.95144785437
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,2640.2907388575
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,3346.48703949478
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,3926.17439589454
GDP per capita (current US$),NY.GDP.PCAP.CD,Afghanistan,AFG,594.323081219966
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,1161.48815791087
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominican Republic,DOM,6468.4734915433
GDP per capita (current US$),NY.GDP.PCAP.CD,China,CHN,8027.68381013907
GDP per capita (current US$),NY.GDP.PCAP.CD,Bhutan,BTN,2655.99889161858
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,3903.47885604613
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,2086.89500277099
GDP per capita (current US$),NY.GDP.PCAP.CD,Chile,CHL,13416.2300390185
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,1376.71282894881
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,2528.89354988523
GDP per capita (current US$),NY.GDP.PCAP.CD,Benin,BEN,762.051205441965
GDP per capita (current US$),NY.GDP.PCAP.CD,Azerbaijan,AZE,5496.34464026248
GDP per capita (current US$),NY.GDP.PCAP.CD,Ghana,GHA,1369.70112227585
GDP per capita (current US$),NY.GDP.PCAP.CD,El Salvador,SLV,4219.35032953932
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,705.292569535068
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,878.97510552608
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,818.343297634549
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,559.635876661945
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,899.579879484977
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Dem. Rep.",ZAR,456.052740548027
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,401.836006029745
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,3967.82938559498
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,358.958152040005
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,2878.20134215919
GDP per capita (current US$),NY.GDP.PCAP.CD,Cameroon,CMR,1217.26067048427
GDP per capita (current US$),NY.GDP.PCAP.CD,Burkina Faso,BFA,589.774414136617
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,1103.2153515202
GDP per capita (current US$),NY.GDP.PCAP.CD,"Egypt, Arab Rep.",EGY,3614.74676616271
GDP per capita (current US$),NY.GDP.PCAP.CD,Armenia,ARM,3489.12768956995
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,697.34822808289
GDP per capita (current US$),NY.GDP.PCAP.CD,Albania,ALB,3945.21758150914
GDP per capita (current US$),NY.GDP.PCAP.CD,Algeria,DZA,4206.03123244958
GDP per capita (current US$),NY.GDP.PCAP.CD,American Samoa,ASM,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Andorra,ADO,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Angola,AGO,4101.47215182964
GDP per capita (current US$),NY.GDP.PCAP.CD,Antigua and Barbuda,ATG,13714.7319616988
GDP per capita (current US$),NY.GDP.PCAP.CD,Arab World,ARB,6545.21775260574
GDP per capita (current US$),NY.GDP.PCAP.CD,Argentina,ARG,13431.8783398577
GDP per capita (current US$),NY.GDP.PCAP.CD,Aruba,ABW,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Australia,AUS,56310.9629933721
GDP per capita (current US$),NY.GDP.PCAP.CD,Austria,AUT,43774.985173612
GDP per capita (current US$),NY.GDP.PCAP.CD,"Bahamas, The",BHS,22817.2308572518
GDP per capita (current US$),NY.GDP.PCAP.CD,Bahrain,BHR,22600.2140981035
GDP per capita (current US$),NY.GDP.PCAP.CD,Barbados,BRB,15429.3404640853
GDP per capita (current US$),NY.GDP.PCAP.CD,Belarus,BLR,5740.45649479562
GDP per capita (current US$),NY.GDP.PCAP.CD,Belgium,BEL,40324.0277657215
GDP per capita (current US$),NY.GDP.PCAP.CD,Belize,BLZ,4878.72126724745
GDP per capita (current US$),NY.GDP.PCAP.CD,Bermuda,BMU,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Bosnia and Herzegovina,BIH,4249.3303131949
GDP per capita (current US$),NY.GDP.PCAP.CD,Botswana,BWA,6360.13822018837
GDP per capita (current US$),NY.GDP.PCAP.CD,British Virgin Islands,VGB,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Brunei Darussalam,BRN,30554.7296658073
GDP per capita (current US$),NY.GDP.PCAP.CD,Bulgaria,BGR,6993.47735975728
GDP per capita (current US$),NY.GDP.PCAP.CD,Burundi,BDI,277.068309170914
GDP per capita (current US$),NY.GDP.PCAP.CD,Cabo Verde,CPV,3080.17881445563
GDP per capita (current US$),NY.GDP.PCAP.CD,Canada,CAN,43248.529909341
GDP per capita (current US$),NY.GDP.PCAP.CD,Caribbean small states,CSS,9495.75844434028
GDP per capita (current US$),NY.GDP.PCAP.CD,Cayman Islands,CYM,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Central African Republic,CAF,323.201674024141
GDP per capita (current US$),NY.GDP.PCAP.CD,Central Europe and the Baltics,CEB,12403.3286691449
GDP per capita (current US$),NY.GDP.PCAP.CD,Chad,TCD,775.695090525313
GDP per capita (current US$),NY.GDP.PCAP.CD,Channel Islands,CHI,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Comoros,COM,717.448849960912
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Rep.",COG,1851.19991555492
GDP per capita (current US$),NY.GDP.PCAP.CD,Costa Rica,CRI,11260.0921598775
GDP per capita (current US$),NY.GDP.PCAP.CD,Cote d'Ivoire,CIV,1398.98995768413
GDP per capita (current US$),NY.GDP.PCAP.CD,Croatia,HRV,11535.8293558997
GDP per capita (current US$),NY.GDP.PCAP.CD,Cuba,CUB,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Curacao,CUW,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Cyprus,CYP,23242.8400685313
GDP per capita (current US$),NY.GDP.PCAP.CD,Czech Republic,CZE,17548.3382129701
GDP per capita (current US$),NY.GDP.PCAP.CD,Denmark,DNK,51989.2934712354
GDP per capita (current US$),NY.GDP.PCAP.CD,Djibouti,DJI,1945.12429310444
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominica,DMA,7116.38639189547
GDP per capita (current US$),NY.GDP.PCAP.CD,Early-demographic dividend,EAR,3187.69901220839
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific,EAS,9397.92140089318
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (excluding high income),EAP,6488.38168870439
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,6557.18106150241
GDP per capita (current US$),NY.GDP.PCAP.CD,Equatorial Guinea,GNQ,14439.5944478516
GDP per capita (current US$),NY.GDP.PCAP.CD,Eritrea,ERI,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Estonia,EST,17118.5042003236
GDP per capita (current US$),NY.GDP.PCAP.CD,Euro area,EMU,34182.3758621197
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia,ECS,22112.3949356731
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (excluding high income),ECA,7033.62856625295
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,7538.10463424633
GDP per capita (current US$),NY.GDP.PCAP.CD,European Union,EUU,32004.9240207692
GDP per capita (current US$),NY.GDP.PCAP.CD,Faroe Islands,FRO,..
